DataExtractDate,ReportPeriod,FlightType,Arrival_Departure,Domestic_International,FlightOpsCount
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Commuter,Arrival,International,60
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Commuter,Departure,Domestic,3061
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Commuter,Departure,International,60
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,16501
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Scheduled,Arrival,International,3844
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,16562
07/18/2014 12:00:00 AM,04/01/2014 12:00:00 AM,Scheduled,Departure,International,3858
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Charter,Arrival,Domestic,13
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Charter,Arrival,International,3
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Charter,Departure,Domestic,13
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Commuter,Arrival,Domestic,3101
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Commuter,Arrival,International,61
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Commuter,Departure,Domestic,3103
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Commuter,Departure,International,62
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,17384
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Scheduled,Arrival,International,4044
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,17385
07/18/2014 12:00:00 AM,05/01/2014 12:00:00 AM,Scheduled,Departure,International,4068
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Charter,Arrival,Domestic,11
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Charter,Arrival,International,2
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Charter,Departure,Domestic,12
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Commuter,Arrival,Domestic,2985
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Commuter,Arrival,International,63
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Commuter,Departure,Domestic,2987
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Commuter,Departure,International,63
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,18009
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Scheduled,Arrival,International,4241
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,17994
08/15/2014 09:39:18 AM,06/01/2014 12:00:00 AM,Scheduled,Departure,International,4268
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Charter,Arrival,Domestic,5
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Charter,Arrival,International,1
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Charter,Departure,Domestic,7
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Commuter,Arrival,Domestic,3156
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Commuter,Arrival,International,69
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Commuter,Departure,Domestic,3153
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Commuter,Departure,International,69
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,18967
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Scheduled,Arrival,International,4578
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,18959
09/15/2014 07:00:09 AM,07/01/2014 12:00:00 AM,Scheduled,Departure,International,4614
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Charter,Arrival,Domestic,16
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Charter,Arrival,International,2
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Charter,Departure,Domestic,16
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Commuter,Arrival,Domestic,2732
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Commuter,Arrival,International,69
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Commuter,Departure,Domestic,2728
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Commuter,Departure,International,69
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,18820
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Scheduled,Arrival,International,4454
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,18789
10/15/2014 08:00:09 AM,08/01/2014 12:00:00 AM,Scheduled,Departure,International,4519
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Charter,Arrival,Domestic,10
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Charter,Arrival,International,4
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Charter,Departure,Domestic,13
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Charter,Departure,International,2
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Commuter,Arrival,Domestic,2348
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Commuter,Arrival,International,52
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Commuter,Departure,Domestic,2346
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Commuter,Departure,International,53
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,17388
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Scheduled,Arrival,International,3877
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,17356
11/15/2014 08:00:12 AM,09/01/2014 12:00:00 AM,Scheduled,Departure,International,3900
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Charter,Arrival,Domestic,37
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Charter,Arrival,International,3
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Charter,Departure,Domestic,44
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Charter,Departure,International,1
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Commuter,Arrival,Domestic,2359
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Commuter,Arrival,International,45
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Commuter,Departure,Domestic,2352
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Commuter,Departure,International,45
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,18218
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Scheduled,Arrival,International,3856
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,17951
12/15/2014 08:00:10 AM,10/01/2014 12:00:00 AM,Scheduled,Departure,International,3988
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Charter,Arrival,Domestic,32
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Charter,Arrival,International,6
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Charter,Departure,Domestic,30
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Charter,Departure,International,4
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Commuter,Arrival,Domestic,0
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Commuter,Arrival,International,0
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Commuter,Departure,Domestic,0
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Commuter,Departure,International,0
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,18941
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Scheduled,Arrival,International,3627
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,18836
01/15/2015 08:00:16 AM,11/01/2014 12:00:00 AM,Scheduled,Departure,International,3752
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Charter,Arrival,Domestic,24
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Charter,Arrival,International,3
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Charter,Departure,Domestic,25
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Charter,Departure,International,2
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Commuter,Arrival,Domestic,13
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Commuter,Departure,Domestic,13
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Scheduled,Arrival,Domestic,19534
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Scheduled,Arrival,International,4020
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Scheduled,Departure,Domestic,19410
02/15/2015 08:00:17 AM,12/01/2014 12:00:00 AM,Scheduled,Departure,International,4129
03/16/2015 08:39:41 AM,01/01/2015 12:00:00 AM,Charter,Arrival,Domestic,32
03/16/2015 08:39:41 AM,01/01/2015 12:00:00 AM,Charter,Arrival,International,11
03/16/2015 08:39:41 AM,01/01/2015 12:00:00 AM,Charter,Departure,Domestic,32
03/16/2015 08:39:41 AM,01/01/2015 12:00:00 AM,Charter,Departure,International,17
03/16/2015 08:39:41 AM,01/01/2015 12:00:00 AM,Commuter,Arrival,Domestic,29
03/16/2015 08:39:41 AM,01/01/2015 12:00:00 AM,Commuter,Departure,Domestic,29
03/16/2015 08:39:41 AM,01/01/2015 12:00:00 AM,Scheduled,Arrival,Domestic,18899
03/16/2015 08:39:41 AM,01/01/2015 12:00:00 AM,Scheduled,Arrival,International,4045
03/16/2015 08:39:41 AM,01/01/2015 12:00:00 AM,Scheduled,Departure,Domestic,18836
03/16/2015 08:39:41 AM,01/01/2015 12:00:00 AM,Scheduled,Departure,International,4132
04/15/2015 08:00:11 AM,02/01/2015 12:00:00 AM,Charter,Arrival,Domestic,16
04/15/2015 08:00:11 AM,02/01/2015 12:00:00 AM,Charter,Arrival,International,1
04/15/2015 08:00:11 AM,02/01/2015 12:00:00 AM,Charter,Departure,Domestic,12
04/15/2015 08:00:11 AM,02/01/2015 12:00:00 AM,Charter,Departure,International,1
04/15/2015 08:00:11 AM,02/01/2015 12:00:00 AM,Commuter,Arrival,Domestic,26
04/15/2015 08:00:11 AM,02/01/2015 12:00:00 AM,Commuter,Departure,Domestic,26
04/15/2015 08:00:11 AM,02/01/2015 12:00:00 AM,Scheduled,Arrival,Domestic,17041
04/15/2015 08:00:11 AM,02/01/2015 12:00:00 AM,Scheduled,Arrival,International,3461
04/15/2015 08:00:11 AM,02/01/2015 12:00:00 AM,Scheduled,Departure,Domestic,16970
04/15/2015 08:00:11 AM,02/01/2015 12:00:00 AM,Scheduled,Departure,International,3557
05/15/2015 08:00:08 AM,03/01/2015 12:00:00 AM,Charter,Arrival,Domestic,32
05/15/2015 08:00:08 AM,03/01/2015 12:00:00 AM,Charter,Arrival,International,4
05/15/2015 08:00:08 AM,03/01/2015 12:00:00 AM,Charter,Departure,Domestic,33
05/15/2015 08:00:08 AM,03/01/2015 12:00:00 AM,Charter,Departure,International,1
05/15/2015 08:00:08 AM,03/01/2015 12:00:00 AM,Commuter,Arrival,Domestic,35
05/15/2015 08:00:08 AM,03/01/2015 12:00:00 AM,Commuter,Departure,Domestic,35
05/15/2015 08:00:08 AM,03/01/2015 12:00:00 AM,Scheduled,Arrival,Domestic,19729
05/15/2015 08:00:08 AM,03/01/2015 12:00:00 AM,Scheduled,Arrival,International,3983
05/15/2015 08:00:08 AM,03/01/2015 12:00:00 AM,Scheduled,Departure,Domestic,19646
05/15/2015 08:00:08 AM,03/01/2015 12:00:00 AM,Scheduled,Departure,International,4073
06/15/2015 08:00:11 AM,04/01/2015 12:00:00 AM,Charter,Arrival,Domestic,28
06/15/2015 08:00:11 AM,04/01/2015 12:00:00 AM,Charter,Arrival,International,4
06/15/2015 08:00:11 AM,04/01/2015 12:00:00 AM,Charter,Departure,Domestic,29
06/15/2015 08:00:11 AM,04/01/2015 12:00:00 AM,Charter,Departure,International,2
06/15/2015 08:00:11 AM,04/01/2015 12:00:00 AM,Commuter,Arrival,Domestic,3
06/15/2015 08:00:11 AM,04/01/2015 12:00:00 AM,Commuter,Departure,Domestic,3
06/15/2015 08:00:11 AM,04/01/2015 12:00:00 AM,Scheduled,Arrival,Domestic,19661
06/15/2015 08:00:11 AM,04/01/2015 12:00:00 AM,Scheduled,Arrival,International,4175
06/15/2015 08:00:11 AM,04/01/2015 12:00:00 AM,Scheduled,Departure,Domestic,19867
06/15/2015 08:00:11 AM,04/01/2015 12:00:00 AM,Scheduled,Departure,International,4222
07/15/2015 08:00:14 AM,05/01/2015 12:00:00 AM,Charter,Arrival,Domestic,18
07/15/2015 08:00:14 AM,05/01/2015 12:00:00 AM,Charter,Arrival,International,2
07/15/2015 08:00:14 AM,05/01/2015 12:00:00 AM,Charter,Departure,Domestic,17
07/15/2015 08:00:14 AM,05/01/2015 12:00:00 AM,Charter,Departure,International,1
07/15/2015 08:00:14 AM,05/01/2015 12:00:00 AM,Scheduled,Arrival,Domestic,20386
07/15/2015 08:00:14 AM,05/01/2015 12:00:00 AM,Scheduled,Arrival,International,4441
07/15/2015 08:00:14 AM,05/01/2015 12:00:00 AM,Scheduled,Departure,Domestic,20324
07/15/2015 08:00:14 AM,05/01/2015 12:00:00 AM,Scheduled,Departure,International,4501
08/15/2015 08:00:09 AM,06/01/2015 12:00:00 AM,Charter,Arrival,Domestic,10
08/15/2015 08:00:09 AM,06/01/2015 12:00:00 AM,Charter,Arrival,International,6
08/15/2015 08:00:09 AM,06/01/2015 12:00:00 AM,Charter,Departure,Domestic,15
08/15/2015 08:00:09 AM,06/01/2015 12:00:00 AM,Charter,Departure,International,1
08/15/2015 08:00:09 AM,06/01/2015 12:00:00 AM,Commuter,Arrival,Domestic,27
08/15/2015 08:00:09 AM,06/01/2015 12:00:00 AM,Commuter,Departure,Domestic,27
08/15/2015 08:00:09 AM,06/01/2015 12:00:00 AM,Scheduled,Arrival,Domestic,20734
08/15/2015 08:00:09 AM,06/01/2015 12:00:00 AM,Scheduled,Arrival,International,4644
08/15/2015 08:00:09 AM,06/01/2015 12:00:00 AM,Scheduled,Departure,Domestic,20681
08/15/2015 08:00:09 AM,06/01/2015 12:00:00 AM,Scheduled,Departure,International,4690
09/15/2015 08:00:15 AM,07/01/2015 12:00:00 AM,Charter,Arrival,Domestic,7
09/15/2015 08:00:15 AM,07/01/2015 12:00:00 AM,Charter,Arrival,International,3
09/15/2015 08:00:15 AM,07/01/2015 12:00:00 AM,Charter,Departure,Domestic,11
09/15/2015 08:00:15 AM,07/01/2015 12:00:00 AM,Commuter,Arrival,Domestic,31
09/15/2015 08:00:15 AM,07/01/2015 12:00:00 AM,Commuter,Departure,Domestic,31
09/15/2015 08:00:15 AM,07/01/2015 12:00:00 AM,Scheduled,Arrival,Domestic,21660
09/15/2015 08:00:15 AM,07/01/2015 12:00:00 AM,Scheduled,Arrival,International,5066
09/15/2015 08:00:15 AM,07/01/2015 12:00:00 AM,Scheduled,Departure,Domestic,21627
09/15/2015 08:00:15 AM,07/01/2015 12:00:00 AM,Scheduled,Departure,International,5134
10/15/2015 08:00:09 AM,08/01/2015 12:00:00 AM,Charter,Arrival,Domestic,2
10/15/2015 08:00:09 AM,08/01/2015 12:00:00 AM,Charter,Arrival,International,4
10/15/2015 08:00:09 AM,08/01/2015 12:00:00 AM,Charter,Departure,Domestic,4
10/15/2015 08:00:09 AM,08/01/2015 12:00:00 AM,Charter,Departure,International,2
10/15/2015 08:00:09 AM,08/01/2015 12:00:00 AM,Commuter,Arrival,Domestic,17
10/15/2015 08:00:09 AM,08/01/2015 12:00:00 AM,Commuter,Departure,Domestic,17
10/15/2015 08:00:09 AM,08/01/2015 12:00:00 AM,Scheduled,Arrival,Domestic,21376
10/15/2015 08:00:09 AM,08/01/2015 12:00:00 AM,Scheduled,Arrival,International,4984
10/15/2015 08:00:09 AM,08/01/2015 12:00:00 AM,Scheduled,Departure,Domestic,21339
10/15/2015 08:00:09 AM,08/01/2015 12:00:00 AM,Scheduled,Departure,International,5045
11/15/2015 08:00:08 AM,09/01/2015 12:00:00 AM,Charter,Arrival,Domestic,11
11/15/2015 08:00:08 AM,09/01/2015 12:00:00 AM,Charter,Arrival,International,2
11/15/2015 08:00:08 AM,09/01/2015 12:00:00 AM,Charter,Departure,Domestic,11
11/15/2015 08:00:08 AM,09/01/2015 12:00:00 AM,Scheduled,Arrival,Domestic,19541
11/15/2015 08:00:08 AM,09/01/2015 12:00:00 AM,Scheduled,Arrival,International,4444
11/15/2015 08:00:08 AM,09/01/2015 12:00:00 AM,Scheduled,Departure,Domestic,19512
11/15/2015 08:00:08 AM,09/01/2015 12:00:00 AM,Scheduled,Departure,International,4504
12/15/2015 08:00:12 AM,10/01/2015 12:00:00 AM,Charter,Arrival,Domestic,26
12/15/2015 08:00:12 AM,10/01/2015 12:00:00 AM,Charter,Arrival,International,8
12/15/2015 08:00:12 AM,10/01/2015 12:00:00 AM,Charter,Departure,Domestic,26
12/15/2015 08:00:12 AM,10/01/2015 12:00:00 AM,Charter,Departure,International,6
12/15/2015 08:00:12 AM,10/01/2015 12:00:00 AM,Scheduled,Arrival,Domestic,20299
12/15/2015 08:00:12 AM,10/01/2015 12:00:00 AM,Scheduled,Arrival,International,4489
12/15/2015 08:00:12 AM,10/01/2015 12:00:00 AM,Scheduled,Departure,Domestic,20218
12/15/2015 08:00:12 AM,10/01/2015 12:00:00 AM,Scheduled,Departure,International,4556
01/15/2016 08:00:08 AM,11/01/2015 12:00:00 AM,Charter,Arrival,Domestic,32
01/15/2016 08:00:08 AM,11/01/2015 12:00:00 AM,Charter,Arrival,International,2
01/15/2016 08:00:08 AM,11/01/2015 12:00:00 AM,Charter,Departure,Domestic,33
01/15/2016 08:00:08 AM,11/01/2015 12:00:00 AM,Charter,Departure,International,1
01/15/2016 08:00:08 AM,11/01/2015 12:00:00 AM,Scheduled,Arrival,Domestic,19228
01/15/2016 08:00:08 AM,11/01/2015 12:00:00 AM,Scheduled,Arrival,International,4158
01/15/2016 08:00:08 AM,11/01/2015 12:00:00 AM,Scheduled,Departure,Domestic,19172
01/15/2016 08:00:08 AM,11/01/2015 12:00:00 AM,Scheduled,Departure,International,4148
